CAGDP9 Real GDP by county and metropolitan area 1/
CAGDP9 Real GDP by county and metropolitan area 1/
County
GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018,2019,2020
29207,"Stoddard, MO",79,"      Accommodation and food services",14471,16570,16619,16472,16527,14072
29207,"Stoddard, MO",82,"    Other services (except government and government enterprises)",26454,24996,24037,24926,26912,24279
29207,"Stoddard, MO",83,Government and government enterprises,85769,85316,85891,84869,83592,83341
29207,"Stoddard, MO",,Addenda:,,,,,,
29207,"Stoddard, MO",87,Natural resources and mining,57058,142675,91527,34791,68019,85258
29207,"Stoddard, MO",88,Trade,104209,105623,106406,111749,102089,105272
29207,"Stoddard, MO",89,Transportation and utilities,35490,38948,37843,32613,28693,30236
29207,"Stoddard, MO",90,Manufacturing and information,364953,337250,324006,296947,348492,362438
29207,"Stoddard, MO",91,Private goods-producing industries 2/,443136,475621,426507,364282,443012,468251
29207,"Stoddard, MO",92,Private services-providing industries 3/,469462,450058,412444,409843,433552,408073
29209,"Stone, MO",1,All industry total,623254,623832,642252,680822,674453,623184
29209,"Stone, MO",2,"  Private industries",558458,557780,578291,617655,612766,562523
29209,"Stone, MO",3,"    Agriculture, forestry, fishing and hunting",32421,21557,16604,30409,16966,14652
29209,"Stone, MO",6,"    Mining, quarrying, and oil and gas extraction",459,1626,2020,1618,1974,3961
29209,"Stone, MO",10,"    Utilities",3690,3750,4037,5051,5057,5233
29209,"Stone, MO",11,"    Construction",40753,41763,41150,43949,46452,47163
29209,"Stone, MO",12,"    Manufacturing",12247,10023,8486,7830,8774,8649
29209,"Stone, MO",13,"      Durable goods manufacturing",10701,8356,6502,5761,6763,6578
29209,"Stone, MO",25,"      Nondurable goods manufacturing",1542,1642,1925,2001,1949,2006
29209,"Stone, MO",34,"    Wholesale trade",13529,18810,25957,26700,19823,16155
29209,"Stone, MO",35,"    Retail trade",44505,44902,45642,47165,50435,50982
29209,"Stone, MO",36,"    Transportation and warehousing",6689,6301,6639,5361,5342,5333
29209,"Stone, MO",45,"    Information",11297,12901,15097,15427,17741,17037
29209,"Stone, MO",50,"    Finance, insurance, real estate, rental, and leasing",176711,196990,178012,191480,186000,179582
29209,"Stone, MO",51,"      Finance and insurance",21141,20306,18229,19656,17853,19057
29209,"Stone, MO",56,"      Real estate and rental and leasing",155675,177193,160266,172329,169011,160829
29209,"Stone, MO",59,"    Professional and business services",68703,55959,79417,71626,70043,59558
29209,"Stone, MO",60,"      Professional, scientific, and technical services",9971,10610,11999,11905,12205,11949
29209,"Stone, MO",64,"      Management of companies and enterprises",23536,4993,28687,27001,23601,16759
29209,"Stone, MO",65,"      Administrative and support and waste management and remediation services",34921,39100,39102,33229,34308,30333
29209,"Stone, MO",68,"    Educational services, health care, and social assistance",24400,23513,23626,22550,22282,19031
29209,"Stone, MO",69,"      Educational services",(D),(D),333,383,296,240
29209,"Stone, MO",70,"      Health care and social assistance",(D),(D),23295,22164,21989,18795
29209,"Stone, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",99754,91911,104078,124543,133741,108298
29209,"Stone, MO",76,"      Arts, entertainment, and recreation",74934,66552,77331,95676,102584,83442
29209,"Stone, MO",79,"      Accommodation and food services",24806,25277,26735,29039,31331,25011
29209,"Stone, MO",82,"    Other services (except government and government enterprises)",26286,26842,26626,26264,25615,24088
29209,"Stone, MO",83,Government and government enterprises,64959,66175,64191,63550,62095,60920
29209,"Stone, MO",,Addenda:,,,,,,
29209,"Stone, MO",87,Natural resources and mining,34054,24165,19567,33120,19937,20439
29209,"Stone, MO",88,Trade,58032,63749,71778,74045,69932,66621
29209,"Stone, MO",89,Transportation and utilities,10351,10015,10635,10297,10284,10443
29209,"Stone, MO",90,Manufacturing and information,23546,22810,23310,22929,26121,25326
29209,"Stone, MO",91,Private goods-producing industries 2/,83330,75416,70140,81800,77431,78488
29209,"Stone, MO",92,Private services-providing industries 3/,475143,481829,506959,535061,534277,483622
29211,"Sullivan, MO",1,All industry total,250575,233881,317855,363101,469339,505987
29211,"Sullivan, MO",2,"  Private industries",223504,207354,291673,336930,445350,482704
29211,"Sullivan, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",6,"    Mining, quarrying, and oil and gas extraction",822,433,0,868,962,747
29211,"Sullivan, MO",10,"    Utilities",2747,3044,2920,2965,3060,4378
29211,"Sullivan, MO",11,"    Construction",4397,4081,4264,4246,4422,3534
29211,"Sullivan, MO",12,"    Manufacturing",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",13,"      Durable goods manufacturing",348,411,(D),(D),(D),(D)
29211,"Sullivan, MO",25,"      Nondurable goods manufacturing",(D),(D),(D),(D),(D),304046
29211,"Sullivan, MO",34,"    Wholesale trade",3711,3745,3650,3723,3491,4218
29211,"Sullivan, MO",35,"    Retail trade",8057,8226,8249,8597,7207,6873
29211,"Sullivan, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),(D),847
29211,"Sullivan, MO",45,"    Information",10907,10967,10167,9017,(D),(D)
29211,"Sullivan, MO",50,"    Finance, insurance, real estate, rental, and leasing",33149,27590,27068,29316,(D),28724
29211,"Sullivan, MO",51,"      Finance and insurance",9233,8615,7298,8133,(D),(D)
29211,"Sullivan, MO",56,"      Real estate and rental and leasing",23904,18851,19860,21221,20992,(D)
29211,"Sullivan, MO",59,"    Professional and business services",5432,6809,6483,6509,6773,7024
29211,"Sullivan, MO",60,"      Professional, scientific, and technical services",1733,2057,1996,1749,1729,1494
29211,"Sullivan, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",68,"    Educational services, health care, and social assistance",5495,5160,5969,5425,5235,4701
29211,"Sullivan, MO",69,"      Educational services",29,56,98,92,92,72
29211,"Sullivan, MO",70,"      Health care and social assistance",5470,5106,5872,5333,5143,4629
29211,"Sullivan, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",525,616,733,(D),1240,872
29211,"Sullivan, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",82,"    Other services (except government and government enterprises)",(D),(D),(D),3861,(D),(D)
29211,"Sullivan, MO",83,Government and government enterprises,26195,25567,26093,26643,26329,26248
29211,"Sullivan, MO",,Addenda:,,,,,,
29211,"Sullivan, MO",87,Natural resources and mining,(D),(D),(D),(D),(D),(D)
29211,"Sullivan, MO",88,Trade,11767,11970,11896,12314,10716,11154
29211,"Sullivan, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),5238
29211,"Sullivan, MO",90,Manufacturing and information,(D),(D),(D),(D),283735,316850
29211,"Sullivan, MO",91,Private goods-producing industries 2/,146411,134687,223645,269664,388149,427266
29211,"Sullivan, MO",92,Private services-providing industries 3/,74751,70374,69748,71311,69193,69768
29213,"Taney, MO",1,All industry total,2167918,2172402,2183435,2259558,2298222,1978616
29213,"Taney, MO",2,"  Private industries",2014682,2017282,2027085,2103447,2141025,1822202
29213,"Taney, MO",3,"    Agriculture, forestry, fishing and hunting",10875,12116,7218,8773,6992,7688
29213,"Taney, MO",6,"    Mining, quarrying, and oil and gas extraction",3415,2231,2780,2543,2493,3325
29213,"Taney, MO",10,"    Utilities",44729,40662,36113,31733,50340,52556
29213,"Taney, MO",11,"    Construction",56247,64031,49626,37824,42747,42041
29213,"Taney, MO",12,"    Manufacturing",69880,65292,79791,72135,59619,58346
29213,"Taney, MO",13,"      Durable goods manufacturing",19656,19670,23585,22932,21307,21557
29213,"Taney, MO",25,"      Nondurable goods manufacturing",50272,45704,56285,49371,38588,37089
29213,"Taney, MO",34,"    Wholesale trade",60433,83798,97845,102321,92537,91200
29213,"Taney, MO",35,"    Retail trade",202037,204450,212958,216837,215731,212818
29213,"Taney, MO",36,"    Transportation and warehousing",35677,33661,37241,34929,29055,24804
29213,"Taney, MO",45,"    Information",53712,52756,50983,50658,47146,40794
29213,"Taney, MO",50,"    Finance, insurance, real estate, rental, and leasing",478393,452139,392139,430083,422026,421342
29213,"Taney, MO",51,"      Finance and insurance",67228,59171,52593,63446,62950,73166
29213,"Taney, MO",56,"      Real estate and rental and leasing",411701,393929,340188,366109,358382,344910
29213,"Taney, MO",59,"    Professional and business services",176055,204800,216400,232973,253775,189196
29213,"Taney, MO",60,"      Professional, scientific, and technical services",42991,45009,50011,44430,46726,41867
29213,"Taney, MO",64,"      Management of companies and enterprises",10673,10080,11081,12720,34555,28712
29213,"Taney, MO",65,"      Administrative and support and waste management and remediation services",121629,148490,154169,174300,173911,120611
29213,"Taney, MO",68,"    Educational services, health care, and social assistance",191894,191867,199791,208906,221686,211466
29213,"Taney, MO",69,"      Educational services",(D),(D),(D),(D),(D),32843
29213,"Taney, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),178678
29213,"Taney, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",562674,552634,585435,617468,638767,420649
29213,"Taney, MO",76,"      Arts, entertainment, and recreation",207409,222847,243200,245126,234584,137023
29213,"Taney, MO",79,"      Accommodation and food services",355594,330509,343185,372874,403648,282775
29213,"Taney, MO",82,"    Other services (except government and government enterprises)",66613,56274,57110,55920,55955,51438
29213,"Taney, MO",83,Government and government enterprises,153298,155138,156360,156260,157391,155872
29213,"Taney, MO",,Addenda:,,,,,,
29213,"Taney, MO",87,Natural resources and mining,14765,14740,10467,11714,9918,11659
29213,"Taney, MO",88,Trade,262562,288516,311306,319780,308305,304049
29213,"Taney, MO",89,Transportation and utilities,80802,74713,73967,67274,79377,77081
29213,"Taney, MO",90,Manufacturing and information,124247,118461,132604,123901,106972,100120
29213,"Taney, MO",91,Private goods-producing industries 2/,141548,145247,141496,121682,113545,112539
29213,"Taney, MO",92,Private services-providing industries 3/,1872828,1871688,1885312,1982023,2027956,1709716
29215,"Texas, MO",1,All industry total,564063,489992,491373,500721,498294,506163
29215,"Texas, MO",2,"  Private industries",455368,379461,382734,391230,390555,397673
29215,"Texas, MO",3,"    Agriculture, forestry, fishing and hunting",35376,55258,43751,57444,46177,48012
29215,"Texas, MO",6,"    Mining, quarrying, and oil and gas extraction",1878,1914,2322,3091,3552,3253
29215,"Texas, MO",10,"    Utilities",7089,8050,8015,8225,8883,9170
29215,"Texas, MO",11,"    Construction",16266,14814,16052,18115,16463,16562
29215,"Texas, MO",12,"    Manufacturing",188929,100447,110418,98304,104229,104985
29215,"Texas, MO",13,"      Durable goods manufacturing",34967,35658,41375,41941,44727,46785
29215,"Texas, MO",25,"      Nondurable goods manufacturing",153176,58110,60884,46892,49336,47165
29215,"Texas, MO",34,"    Wholesale trade",(D),(D),(D),(D),(D),(D)
29215,"Texas, MO",35,"    Retail trade",33587,32129,33850,32856,34936,35048
29215,"Texas, MO",36,"    Transportation and warehousing",19972,15620,20853,23762,29244,29680
29215,"Texas, MO",45,"    Information",8352,6871,4758,4658,5303,4278
29215,"Texas, MO",50,"    Finance, insurance, real estate, rental, and leasing",89454,85108,81239,85858,78937,75653
29215,"Texas, MO",51,"      Finance and insurance",19913,16942,14072,16721,15632,16244
29215,"Texas, MO",56,"      Real estate and rental and leasing",69664,68527,67884,69436,63504,59241
29215,"Texas, MO",59,"    Professional and business services",(D),(D),(D),11878,12467,23896
29215,"Texas, MO",60,"      Professional, scientific, and technical services",7505,(D),(D),(D),(D),(D)
29215,"Texas, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29215,"Texas, MO",65,"      Administrative and support and waste management and remediation services",(D),2968,3660,4232,4382,4301
29215,"Texas, MO",68,"    Educational services, health care, and social assistance",19481,18753,18168,16076,17231,15709
29215,"Texas, MO",69,"      Educational services",1451,1576,2098,(D),1177,868
29215,"Texas, MO",70,"      Health care and social assistance",18104,17240,16105,(D),16126,14915
29215,"Texas, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",7033,7538,7549,(D),(D),(D)
29215,"Texas, MO",76,"      Arts, entertainment, and recreation",331,462,469,(D),(D),(D)
29215,"Texas, MO",79,"      Accommodation and food services",6703,7081,7086,(D),(D),(D)
29215,"Texas, MO",82,"    Other services (except government and government enterprises)",11512,12002,12864,11484,11285,10981
29215,"Texas, MO",83,Government and government enterprises,108892,108683,107073,108060,106489,107358
29215,"Texas, MO",,Addenda:,,,,,,
29215,"Texas, MO",87,Natural resources and mining,39080,59963,48401,63600,52473,53973
29215,"Texas, MO",88,Trade,(D),(D),(D),(D),(D),(D)
29215,"Texas, MO",89,Transportation and utilities,27089,23630,28910,32070,38296,39015
29215,"Texas, MO",90,Manufacturing and information,197371,107629,115292,103092,109683,109417
29215,"Texas, MO",91,Private goods-producing industries 2/,243489,172362,174193,178516,172540,174655
29215,"Texas, MO",92,Private services-providing industries 3/,212699,201547,203021,207181,211012,215613
29217,"Vernon, MO",1,All industry total,854007,806488,839488,792552,783290,784509
29217,"Vernon, MO",2,"  Private industries",753731,706193,738625,694559,686933,700782
29217,"Vernon, MO",3,"    Agriculture, forestry, fishing and hunting",128985,121030,122121,59252,96892,143955
29217,"Vernon, MO",6,"    Mining, quarrying, and oil and gas extraction",3627,2407,1665,289,208,291
29217,"Vernon, MO",10,"    Utilities",3072,3030,3295,3173,3350,3224
29217,"Vernon, MO",11,"    Construction",16315,15326,16122,15160,14171,15266
29217,"Vernon, MO",12,"    Manufacturing",310019,289789,305130,290241,265251,260566
29217,"Vernon, MO",13,"      Durable goods manufacturing",13677,8532,8107,7474,7523,6851
29217,"Vernon, MO",25,"      Nondurable goods manufacturing",296636,281816,297675,283389,258289,254313
29217,"Vernon, MO",34,"    Wholesale trade",24152,22318,22127,21897,20890,21673
29217,"Vernon, MO",35,"    Retail trade",38181,38921,38456,38167,38751,39070
29217,"Vernon, MO",36,"    Transportation and warehousing",16829,14332,14437,14594,16186,15710
29217,"Vernon, MO",45,"    Information",6689,6794,7176,7243,7603,7303
29217,"Vernon, MO",50,"    Finance, insurance, real estate, rental, and leasing",97574,90077,82736,93355,91926,93648
29217,"Vernon, MO",51,"      Finance and insurance",34106,31362,28271,29675,28224,29298
29217,"Vernon, MO",56,"      Real estate and rental and leasing",63440,58706,54552,64338,64645,65153
